concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";27728,00;5,00;138640,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";38969,00;6,00;233814,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";12263,00;6,00;73578,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";2587,00;0,50;1293,50
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";112317,00;1,00;112317,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";913,00;1,50;1369,50
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";114,00;2,00;228,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";15313,00;2,00;30626,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";37277,00;3,00;111831,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";10763,00;4,00;43052,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";24381,00;5,00;121905,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";27898,00;6,00;167388,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";7864,00;6,00;47184,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2182,00;0,50;1091,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";95058,00;1,00;95058,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";703,00;1,50;1054,50
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";105,00;2,00;210,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";15852,00;2,00;31704,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";38972,00;3,00;116916,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";11340,00;4,00;45360,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";25415,00;5,00;127075,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 8";"Comercial";30177,00;6,00;181062,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Outros";"Comercial";7659,00;6,00;45954,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 9";"Moto";2246,00;0,50;1123,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 1";"Passeio";98391,00;1,00;98391,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 3";"Passeio";782,00;1,50;1173,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 5";"Passeio";104,00;2,00;208,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";14637,00;2,00;29274,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";35882,00;3,00;107646,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";10759,00;4,00;43036,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";23857,00;5,00;119285,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";27566,00;6,00;165396,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";7731,00;6,00;46386,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";3257,00;0,50;1628,50
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";99229,00;1,00;99229,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";630,00;1,50;945,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";106,00;2,00;212,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 2";"Comercial";15405,00;2,00;30810,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 4";"Comercial";37546,00;3,00;112638,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 6";"Comercial";10866,00;4,00;43464,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 7";"Comercial";25029,00;5,00;125145,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 8";"Comercial";29283,00;6,00;175698,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Outros";"Comercial";7551,00;6,00;45306,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 9";"Moto";3238,00;0,50;1619,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 1";"Passeio";101917,00;1,00;101917,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 3";"Passeio";674,00;1,50;1011,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"7 (Carmópolis de Minas)";"N/I";"Categoria 5";"Passeio";103,00;2,00;206,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";17239,00;2,00;34478,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";37677,00;3,00;113031,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";10936,00;4,00;43744,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";24128,00;5,00;120640,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";27954,00;6,00;167724,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";7595,00;6,00;45570,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3224,00;0,50;1612,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";126180,00;1,00;126180,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";719,00;1,50;1078,50
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Crescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";135,00;2,00;270,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 2";"Comercial";17969,00;2,00;35938,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 4";"Comercial";39022,00;3,00;117066,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 6";"Comercial";11079,00;4,00;44316,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 7";"Comercial";25207,00;5,00;126035,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 8";"Comercial";29233,00;6,00;175398,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Outros";"Comercial";7372,00;6,00;44232,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 9";"Moto";3261,00;0,50;1630,50
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 1";"Passeio";126968,00;1,00;126968,00
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 3";"Passeio";801,00;1,50;1201,50
"AUTOPISTA FERNÃO DIAS";"01/05/2014";"Decrescente";"8 (Itatiaiuçu)";"N/I";"Categoria 5";"Passeio";134,00;2,00;268,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 2";"Comercial";51567,00;2,00;103134,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 4";"Comercial";51067,00;3,00;153201,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 6";"Comercial";9674,00;4,00;38696,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 7";"Comercial";24717,00;5,00;123585,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 8";"Comercial";23800,00;6,00;142800,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Outros";"Comercial";7827,00;6,00;46962,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 9";"Moto";24022,00;0,50;12011,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 1";"Passeio";750130,00;1,00;750130,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 3";"Passeio";1328,00;1,50;1992,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"1 Norte (Mairiporã)";"N/I";"Categoria 5";"Passeio";117,00;2,00;234,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 2";"Comercial";49613,00;2,00;99226,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 4";"Comercial";48013,00;3,00;144039,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 6";"Comercial";9076,00;4,00;36304,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 7";"Comercial";22892,00;5,00;114460,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 8";"Comercial";20848,00;6,00;125088,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Outros";"Comercial";6342,00;6,00;38052,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 9";"Moto";22515,00;0,50;11257,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 1";"Passeio";713887,00;1,00;713887,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 3";"Passeio";1156,00;1,50;1734,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"1 Sul (Mairiporã)";"N/I";"Categoria 5";"Passeio";95,00;2,00;190,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";25858,00;2,00;51716,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";42046,00;3,00;126138,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";10991,00;4,00;43964,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";28464,00;5,00;142320,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";32110,00;6,00;192660,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"2 (Vargem)";"N/I";"Outros";"Comercial";10788,00;6,00;64728,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";11212,00;0,50;5606,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";293359,00;1,00;293359,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1079,00;1,50;1618,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";134,00;2,00;268,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 2";"Comercial";25884,00;2,00;51768,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 4";"Comercial";41605,00;3,00;124815,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 6";"Comercial";10681,00;4,00;42724,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 7";"Comercial";27891,00;5,00;139455,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 8";"Comercial";31072,00;6,00;186432,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"2 (Vargem)";"N/I";"Outros";"Comercial";10206,00;6,00;61236,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 9";"Moto";10671,00;0,50;5335,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 1";"Passeio";309780,00;1,00;309780,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 3";"Passeio";1151,00;1,50;1726,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"2 (Vargem)";"N/I";"Categoria 5";"Passeio";142,00;2,00;284,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";21501,00;2,00;43002,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";37955,00;3,00;113865,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";10158,00;4,00;40632,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";25494,00;5,00;127470,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";30841,00;6,00;185046,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";10826,00;6,00;64956,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6723,00;0,50;3361,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";191737,00;1,00;191737,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";921,00;1,50;1381,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";123,00;2,00;246,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 2";"Comercial";21829,00;2,00;43658,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 4";"Comercial";37420,00;3,00;112260,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 6";"Comercial";9610,00;4,00;38440,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 7";"Comercial";24830,00;5,00;124150,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 8";"Comercial";29181,00;6,00;175086,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"3 (Cambuí)";"N/I";"Outros";"Comercial";10936,00;6,00;65616,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 9";"Moto";6621,00;0,50;3310,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 1";"Passeio";212138,00;1,00;212138,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 3";"Passeio";1032,00;1,50;1548,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"3 (Cambuí)";"N/I";"Categoria 5";"Passeio";136,00;2,00;272,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";17294,00;2,00;34588,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";39813,00;3,00;119439,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";11450,00;4,00;45800,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";25026,00;5,00;125130,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";33229,00;6,00;199374,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";11387,00;6,00;68322,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";4089,00;0,50;2044,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";137605,00;1,00;137605,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";979,00;1,50;1468,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";125,00;2,00;250,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 2";"Comercial";17907,00;2,00;35814,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 4";"Comercial";40034,00;3,00;120102,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 6";"Comercial";11420,00;4,00;45680,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 7";"Comercial";24301,00;5,00;121505,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 8";"Comercial";31722,00;6,00;190332,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Outros";"Comercial";11090,00;6,00;66540,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 9";"Moto";3997,00;0,50;1998,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 1";"Passeio";159263,00;1,00;159263,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 3";"Passeio";1031,00;1,50;1546,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"4 (São Gonçalo)";"N/I";"Categoria 5";"Passeio";118,00;2,00;236,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";15167,00;2,00;30334,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";39520,00;3,00;118560,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";11430,00;4,00;45720,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";23863,00;5,00;119315,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";35434,00;6,00;212604,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11019,00;6,00;66114,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";3272,00;0,50;1636,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";123402,00;1,00;123402,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";894,00;1,50;1341,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";142,00;2,00;284,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 2";"Comercial";15642,00;2,00;31284,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 4";"Comercial";39509,00;3,00;118527,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 6";"Comercial";10792,00;4,00;43168,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 7";"Comercial";23207,00;5,00;116035,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 8";"Comercial";33780,00;6,00;202680,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Outros";"Comercial";11021,00;6,00;66126,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 9";"Moto";3295,00;0,50;1647,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 1";"Passeio";145513,00;1,00;145513,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 3";"Passeio";969,00;1,50;1453,50
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Decrescente";"5 (Carmo da Cachoeira)";"N/I";"Categoria 5";"Passeio";134,00;2,00;268,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 2";"Comercial";14168,00;2,00;28336,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 4";"Comercial";34395,00;3,00;103185,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 6";"Comercial";9855,00;4,00;39420,00
"AUTOPISTA FERNÃO DIAS";"01/06/2014";"Crescente";"6 (Santo Antônio do Amparo)";"N/I";"Categoria 7";"Comercial";21287,00;5,00;106435,00
