concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 6";"Comercial";4548,00;4,00;18192,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 7";"Comercial";2893,00;5,00;14465,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 8";"Comercial";4290,00;6,00;25740,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Conselheiro Josino";"N/I";"Outros";"Comercial";1331,00;6,00;7986,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 9";"Moto";1204,00;0,50;602,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 1";"Passeio";55390,00;1,00;55390,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 3";"Passeio";343,00;1,50;514,50
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 5";"Passeio";66,00;2,00;132,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 2";"Comercial";8294,00;2,00;16588,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 4";"Comercial";7402,00;3,00;22206,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 6";"Comercial";3630,00;4,00;14520,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 7";"Comercial";2552,00;5,00;12760,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 8";"Comercial";3611,00;6,00;21666,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Conselheiro Josino";"N/I";"Outros";"Comercial";1193,00;6,00;7158,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 9";"Moto";1151,00;0,50;575,50
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 1";"Passeio";54571,00;1,00;54571,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 3";"Passeio";323,00;1,50;484,50
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 5";"Passeio";71,00;2,00;142,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 2";"Comercial";15563,00;2,00;31126,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 4";"Comercial";13043,00;3,00;39129,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 6";"Comercial";7758,00;4,00;31032,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 7";"Comercial";4964,00;5,00;24820,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 8";"Comercial";5364,00;6,00;32184,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Rio Bonito";"N/I";"Outros";"Comercial";1566,00;6,00;9396,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 9";"Moto";5897,00;0,50;2948,50
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 1";"Passeio";194606,00;1,00;194606,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 3";"Passeio";1018,00;1,50;1527,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 5";"Passeio";97,00;2,00;194,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 2";"Comercial";17301,00;2,00;34602,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 4";"Comercial";10263,00;3,00;30789,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 6";"Comercial";5442,00;4,00;21768,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 7";"Comercial";4014,00;5,00;20070,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 8";"Comercial";5282,00;6,00;31692,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Rio Bonito";"N/I";"Outros";"Comercial";1475,00;6,00;8850,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 9";"Moto";4911,00;0,50;2455,50
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 1";"Passeio";173912,00;1,00;173912,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 3";"Passeio";976,00;1,50;1464,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 5";"Passeio";95,00;2,00;190,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Serrinha";"N/I";"Categoria 2";"Comercial";11853,00;2,00;23706,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Serrinha";"N/I";"Categoria 4";"Comercial";13679,00;3,00;41037,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Serrinha";"N/I";"Categoria 6";"Comercial";7004,00;4,00;28016,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Serrinha";"N/I";"Categoria 7";"Comercial";4820,00;5,00;24100,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Serrinha";"N/I";"Categoria 8";"Comercial";5670,00;6,00;34020,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Serrinha";"N/I";"Outros";"Comercial";1593,00;6,00;9558,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Serrinha";"N/I";"Categoria 9";"Moto";2591,00;0,50;1295,50
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Serrinha";"N/I";"Categoria 1";"Passeio";114007,00;1,00;114007,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Serrinha";"N/I";"Categoria 3";"Passeio";737,00;1,50;1105,50
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"Serrinha";"N/I";"Categoria 5";"Passeio";144,00;2,00;288,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Serrinha";"N/I";"Categoria 2";"Comercial";16473,00;2,00;32946,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Serrinha";"N/I";"Categoria 4";"Comercial";10237,00;3,00;30711,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Serrinha";"N/I";"Categoria 6";"Comercial";4703,00;4,00;18812,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Serrinha";"N/I";"Categoria 7";"Comercial";3379,00;5,00;16895,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Serrinha";"N/I";"Categoria 8";"Comercial";5566,00;6,00;33396,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Serrinha";"N/I";"Outros";"Comercial";1489,00;6,00;8934,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Serrinha";"N/I";"Categoria 9";"Moto";2652,00;0,50;1326,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Serrinha";"N/I";"Categoria 1";"Passeio";113594,00;1,00;113594,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Serrinha";"N/I";"Categoria 3";"Passeio";729,00;1,50;1093,50
"AUTOPISTA FLUMINENSE";"01/02/2018";"Decrescente";"Serrinha";"N/I";"Categoria 5";"Passeio";132,00;2,00;264,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 2";"Comercial";41857,00;2,00;83714,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 4";"Comercial";12090,00;3,00;36270,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 6";"Comercial";4669,00;4,00;18676,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 7";"Comercial";2855,00;5,00;14275,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 8";"Comercial";2772,00;6,00;16632,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"São Gonçalo";"N/I";"Outros";"Comercial";398,00;6,00;2388,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 9";"Moto";23855,00;0,50;11927,50
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 1";"Passeio";606708,00;1,00;606708,00
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 3";"Passeio";1865,00;1,50;2797,50
"AUTOPISTA FLUMINENSE";"01/02/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 5";"Passeio";166,00;2,00;332,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 2";"Comercial";19986,00;2,00;39972,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 4";"Comercial";14614,00;3,00;43842,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 6";"Comercial";8915,00;4,00;35660,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 7";"Comercial";5191,00;5,00;25955,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 8";"Comercial";6315,00;6,00;37890,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Casimiro de Abreu";"N/I";"Outros";"Comercial";1701,00;6,00;10206,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 9";"Moto";8112,00;0,50;4056,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 1";"Passeio";184768,00;1,00;184768,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 3";"Passeio";988,00;1,50;1482,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 5";"Passeio";183,00;2,00;366,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 2";"Comercial";23417,00;2,00;46834,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 4";"Comercial";12264,00;3,00;36792,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 6";"Comercial";6299,00;4,00;25196,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 7";"Comercial";4935,00;5,00;24675,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 8";"Comercial";6150,00;6,00;36900,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Outros";"Comercial";1654,00;6,00;9924,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 9";"Moto";8272,00;0,50;4136,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 1";"Passeio";192229,00;1,00;192229,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 3";"Passeio";937,00;1,50;1405,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 5";"Passeio";137,00;2,00;274,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 2";"Comercial";7367,00;2,00;14734,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 4";"Comercial";10447,00;3,00;31341,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 6";"Comercial";5510,00;4,00;22040,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 7";"Comercial";3249,00;5,00;16245,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 8";"Comercial";5096,00;6,00;30576,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Conselheiro Josino";"N/I";"Outros";"Comercial";1480,00;6,00;8880,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 9";"Moto";1847,00;0,50;923,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 1";"Passeio";45651,00;1,00;45651,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 3";"Passeio";259,00;1,50;388,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 5";"Passeio";88,00;2,00;176,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 2";"Comercial";10102,00;2,00;20204,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 4";"Comercial";8545,00;3,00;25635,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 6";"Comercial";4339,00;4,00;17356,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 7";"Comercial";3088,00;5,00;15440,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 8";"Comercial";4196,00;6,00;25176,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Conselheiro Josino";"N/I";"Outros";"Comercial";1153,00;6,00;6918,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 9";"Moto";1855,00;0,50;927,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 1";"Passeio";49578,00;1,00;49578,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 3";"Passeio";298,00;1,50;447,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Conselheiro Josino";"N/I";"Categoria 5";"Passeio";94,00;2,00;188,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 2";"Comercial";18058,00;2,00;36116,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 4";"Comercial";14878,00;3,00;44634,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 6";"Comercial";9220,00;4,00;36880,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 7";"Comercial";5566,00;5,00;27830,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 8";"Comercial";5991,00;6,00;35946,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Rio Bonito";"N/I";"Outros";"Comercial";1659,00;6,00;9954,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 9";"Moto";8189,00;0,50;4094,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 1";"Passeio";180466,00;1,00;180466,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 3";"Passeio";749,00;1,50;1123,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Rio Bonito";"N/I";"Categoria 5";"Passeio";91,00;2,00;182,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 2";"Comercial";20336,00;2,00;40672,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 4";"Comercial";11451,00;3,00;34353,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 6";"Comercial";6339,00;4,00;25356,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 7";"Comercial";4782,00;5,00;23910,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 8";"Comercial";6077,00;6,00;36462,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Rio Bonito";"N/I";"Outros";"Comercial";1573,00;6,00;9438,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 9";"Moto";6930,00;0,50;3465,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 1";"Passeio";168877,00;1,00;168877,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 3";"Passeio";830,00;1,50;1245,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Rio Bonito";"N/I";"Categoria 5";"Passeio";100,00;2,00;200,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Serrinha";"N/I";"Categoria 2";"Comercial";14254,00;2,00;28508,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Serrinha";"N/I";"Categoria 4";"Comercial";15456,00;3,00;46368,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Serrinha";"N/I";"Categoria 6";"Comercial";8176,00;4,00;32704,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Serrinha";"N/I";"Categoria 7";"Comercial";5139,00;5,00;25695,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Serrinha";"N/I";"Categoria 8";"Comercial";6630,00;6,00;39780,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Serrinha";"N/I";"Outros";"Comercial";1636,00;6,00;9816,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Serrinha";"N/I";"Categoria 9";"Moto";3862,00;0,50;1931,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Serrinha";"N/I";"Categoria 1";"Passeio";110315,00;1,00;110315,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Serrinha";"N/I";"Categoria 3";"Passeio";635,00;1,50;952,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"Serrinha";"N/I";"Categoria 5";"Passeio";174,00;2,00;348,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Serrinha";"N/I";"Categoria 2";"Comercial";20051,00;2,00;40102,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Serrinha";"N/I";"Categoria 4";"Comercial";11660,00;3,00;34980,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Serrinha";"N/I";"Categoria 6";"Comercial";5446,00;4,00;21784,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Serrinha";"N/I";"Categoria 7";"Comercial";4121,00;5,00;20605,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Serrinha";"N/I";"Categoria 8";"Comercial";6343,00;6,00;38058,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Serrinha";"N/I";"Outros";"Comercial";1485,00;6,00;8910,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Serrinha";"N/I";"Categoria 9";"Moto";3929,00;0,50;1964,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Serrinha";"N/I";"Categoria 1";"Passeio";111853,00;1,00;111853,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Serrinha";"N/I";"Categoria 3";"Passeio";629,00;1,50;943,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Decrescente";"Serrinha";"N/I";"Categoria 5";"Passeio";177,00;2,00;354,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 2";"Comercial";47645,00;2,00;95290,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 4";"Comercial";13679,00;3,00;41037,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 6";"Comercial";5405,00;4,00;21620,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 7";"Comercial";2948,00;5,00;14740,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 8";"Comercial";2842,00;6,00;17052,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"São Gonçalo";"N/I";"Outros";"Comercial";405,00;6,00;2430,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 9";"Moto";26121,00;0,50;13060,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 1";"Passeio";591050,00;1,00;591050,00
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 3";"Passeio";1521,00;1,50;2281,50
"AUTOPISTA FLUMINENSE";"01/03/2018";"Crescente";"São Gonçalo";"N/I";"Categoria 5";"Passeio";156,00;2,00;312,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 2";"Comercial";18409,00;2,00;36818,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 4";"Comercial";13752,00;3,00;41256,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 6";"Comercial";8332,00;4,00;33328,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 7";"Comercial";5702,00;5,00;28510,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 8";"Comercial";6519,00;6,00;39114,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Casimiro de Abreu";"N/I";"Outros";"Comercial";1971,00;6,00;11826,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 9";"Moto";5703,00;0,50;2851,50
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 1";"Passeio";194413,00;1,00;194413,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 3";"Passeio";984,00;1,50;1476,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Casimiro de Abreu";"N/I";"Categoria 5";"Passeio";207,00;2,00;414,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 2";"Comercial";21403,00;2,00;42806,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 4";"Comercial";11729,00;3,00;35187,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 6";"Comercial";6731,00;4,00;26924,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 7";"Comercial";4811,00;5,00;24055,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 8";"Comercial";6125,00;6,00;36750,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Outros";"Comercial";1794,00;6,00;10764,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 9";"Moto";5720,00;0,50;2860,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 1";"Passeio";192030,00;1,00;192030,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 3";"Passeio";840,00;1,50;1260,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Decrescente";"Casimiro de Abreu";"N/I";"Categoria 5";"Passeio";175,00;2,00;350,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 2";"Comercial";7044,00;2,00;14088,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 4";"Comercial";9721,00;3,00;29163,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 6";"Comercial";5425,00;4,00;21700,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 7";"Comercial";3137,00;5,00;15685,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 8";"Comercial";4963,00;6,00;29778,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Conselheiro Josino";"N/I";"Outros";"Comercial";1657,00;6,00;9942,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 9";"Moto";1187,00;0,50;593,50
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 1";"Passeio";48801,00;1,00;48801,00
"AUTOPISTA FLUMINENSE";"01/04/2018";"Crescente";"Conselheiro Josino";"N/I";"Categoria 3";"Passeio";272,00;1,50;408,00
