concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"CONCEBRA";"01/04/2016";"Decrescente";"P7 FLORESTAL";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/04/2016";"Decrescente";"P7 FLORESTAL";"N/I";"Moto";"Moto";5669,00;0,50;2834,50
"CONCEBRA";"01/04/2016";"Decrescente";"P7 FLORESTAL";"N/I";"Veículo Passeio 2 eixos";"Passeio";124435,00;1,00;124435,00
"CONCEBRA";"01/04/2016";"Decrescente";"P7 FLORESTAL";"N/I";"Veículo Passeio 3 eixos";"Passeio";644,00;1,50;966,00
"CONCEBRA";"01/04/2016";"Decrescente";"P7 FLORESTAL";"N/I";"Veículo Passeio 4 eixos";"Passeio";78,00;2,00;156,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 2 eixos";"Comercial";9465,00;2,00;18930,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 3 eixos";"Comercial";9822,00;3,00;29466,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 4 eixos";"Comercial";5319,00;4,00;21276,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 5 eixos";"Comercial";3275,00;5,00;16375,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 6 eixos";"Comercial";8445,00;6,00;50670,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 7 eixos";"Comercial";4807,00;7,00;33649,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 8 eixos";"Comercial";39,00;8,00;312,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 9 eixos";"Comercial";1925,00;9,00;17325,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Moto";"Moto";1280,00;0,50;640,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Passeio 2 eixos";"Passeio";46789,00;1,00;46789,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Passeio 3 eixos";"Passeio";436,00;1,50;654,00
"CONCEBRA";"01/04/2016";"Crescente";"P8 LUZ";"N/I";"Veículo Passeio 4 eixos";"Passeio";32,00;2,00;64,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 2 eixos";"Comercial";9716,00;2,00;19432,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 3 eixos";"Comercial";10474,00;3,00;31422,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 4 eixos";"Comercial";8425,00;4,00;33700,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 5 eixos";"Comercial";3579,00;5,00;17895,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 6 eixos";"Comercial";6750,00;6,00;40500,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 7 eixos";"Comercial";2323,00;7,00;16261,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 8 eixos";"Comercial";39,00;8,00;312,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 9 eixos";"Comercial";831,00;9,00;7479,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Moto";"Moto";1273,00;0,50;636,50
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Passeio 2 eixos";"Passeio";47561,00;1,00;47561,00
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Passeio 3 eixos";"Passeio";431,00;1,50;646,50
"CONCEBRA";"01/04/2016";"Decrescente";"P8 LUZ";"N/I";"Veículo Passeio 4 eixos";"Passeio";59,00;2,00;118,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 2 eixos";"Comercial";5448,00;2,00;10896,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 3 eixos";"Comercial";8586,00;3,00;25758,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 4 eixos";"Comercial";5274,00;4,00;21096,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 5 eixos";"Comercial";3383,00;5,00;16915,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 6 eixos";"Comercial";9522,00;6,00;57132,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 7 eixos";"Comercial";5319,00;7,00;37233,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 8 eixos";"Comercial";45,00;8,00;360,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 9 eixos";"Comercial";1873,00;9,00;16857,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Moto";"Moto";510,00;0,50;255,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 2 eixos";"Passeio";30290,00;1,00;30290,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 3 eixos";"Passeio";254,00;1,50;381,00
"CONCEBRA";"01/04/2016";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 4 eixos";"Passeio";24,00;2,00;48,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 2 eixos";"Comercial";6040,00;2,00;12080,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 3 eixos";"Comercial";7988,00;3,00;23964,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 4 eixos";"Comercial";8106,00;4,00;32424,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 5 eixos";"Comercial";3853,00;5,00;19265,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 6 eixos";"Comercial";8660,00;6,00;51960,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 7 eixos";"Comercial";3146,00;7,00;22022,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 8 eixos";"Comercial";68,00;8,00;544,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 9 eixos";"Comercial";793,00;9,00;7137,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1,00;10,00;10,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Moto";"Moto";522,00;0,50;261,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 2 eixos";"Passeio";30128,00;1,00;30128,00
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 3 eixos";"Passeio";265,00;1,50;397,50
"CONCEBRA";"01/04/2016";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 4 eixos";"Passeio";41,00;2,00;82,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 2 eixos";"Comercial";16681,00;2,00;33362,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 3 eixos";"Comercial";14550,00;3,00;43650,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 4 eixos";"Comercial";7136,00;4,00;28544,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 5 eixos";"Comercial";4143,00;5,00;20715,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 6 eixos";"Comercial";6273,00;6,00;37638,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 7 eixos";"Comercial";2408,00;7,00;16856,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 8 eixos";"Comercial";34,00;8,00;272,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 9 eixos";"Comercial";1571,00;9,00;14139,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1,00;10,00;10,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Moto";"Moto";5879,00;0,50;2939,50
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 2 eixos";"Passeio";204659,00;1,00;204659,00
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 3 eixos";"Passeio";1625,00;1,50;2437,50
"CONCEBRA";"01/05/2016";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 4 eixos";"Passeio";179,00;2,00;358,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 2 eixos";"Comercial";20103,00;2,00;40206,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 3 eixos";"Comercial";11703,00;3,00;35109,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 4 eixos";"Comercial";8730,00;4,00;34920,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 5 eixos";"Comercial";3791,00;5,00;18955,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 6 eixos";"Comercial";5927,00;6,00;35562,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 7 eixos";"Comercial";3740,00;7,00;26180,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 8 eixos";"Comercial";64,00;8,00;512,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 9 eixos";"Comercial";1598,00;9,00;14382,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Moto";"Moto";5779,00;0,50;2889,50
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 2 eixos";"Passeio";199335,00;1,00;199335,00
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 3 eixos";"Passeio";1593,00;1,50;2389,50
"CONCEBRA";"01/05/2016";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 4 eixos";"Passeio";174,00;2,00;348,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 2 eixos";"Comercial";4385,00;2,00;8770,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 3 eixos";"Comercial";5606,00;3,00;16818,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 4 eixos";"Comercial";3928,00;4,00;15712,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 5 eixos";"Comercial";2549,00;5,00;12745,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 6 eixos";"Comercial";5549,00;6,00;33294,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 7 eixos";"Comercial";2569,00;7,00;17983,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 8 eixos";"Comercial";31,00;8,00;248,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 9 eixos";"Comercial";624,00;9,00;5616,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Moto";"Moto";654,00;0,50;327,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Passeio 2 eixos";"Passeio";27667,00;1,00;27667,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Passeio 3 eixos";"Passeio";244,00;1,50;366,00
"CONCEBRA";"01/05/2016";"Crescente";"P10 PERDIZES";"N/I";"Veículo Passeio 4 eixos";"Passeio";34,00;2,00;68,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 2 eixos";"Comercial";4682,00;2,00;9364,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 3 eixos";"Comercial";5069,00;3,00;15207,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 4 eixos";"Comercial";3967,00;4,00;15868,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 5 eixos";"Comercial";2623,00;5,00;13115,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 6 eixos";"Comercial";5497,00;6,00;32982,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 7 eixos";"Comercial";2592,00;7,00;18144,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 8 eixos";"Comercial";29,00;8,00;232,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 9 eixos";"Comercial";451,00;9,00;4059,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Moto";"Moto";539,00;0,50;269,50
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Passeio 2 eixos";"Passeio";27377,00;1,00;27377,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Passeio 3 eixos";"Passeio";252,00;1,50;378,00
"CONCEBRA";"01/05/2016";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Passeio 4 eixos";"Passeio";33,00;2,00;66,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 2 eixos";"Comercial";2163,00;2,00;4326,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 3 eixos";"Comercial";1313,00;3,00;3939,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 4 eixos";"Comercial";857,00;4,00;3428,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 5 eixos";"Comercial";453,00;5,00;2265,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 6 eixos";"Comercial";919,00;6,00;5514,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 7 eixos";"Comercial";456,00;7,00;3192,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 8 eixos";"Comercial";18,00;8,00;144,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 9 eixos";"Comercial";450,00;9,00;4050,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Moto";"Moto";503,00;0,50;251,50
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 2 eixos";"Passeio";19367,00;1,00;19367,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 3 eixos";"Passeio";162,00;1,50;243,00
"CONCEBRA";"01/05/2016";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 4 eixos";"Passeio";21,00;2,00;42,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 2 eixos";"Comercial";1815,00;2,00;3630,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 3 eixos";"Comercial";1415,00;3,00;4245,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 4 eixos";"Comercial";738,00;4,00;2952,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 5 eixos";"Comercial";487,00;5,00;2435,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 6 eixos";"Comercial";985,00;6,00;5910,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 7 eixos";"Comercial";789,00;7,00;5523,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 8 eixos";"Comercial";12,00;8,00;96,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 9 eixos";"Comercial";433,00;9,00;3897,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Moto";"Moto";482,00;0,50;241,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 2 eixos";"Passeio";19244,00;1,00;19244,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 3 eixos";"Passeio";160,00;1,50;240,00
"CONCEBRA";"01/05/2016";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 4 eixos";"Passeio";28,00;2,00;56,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 2 eixos";"Comercial";34569,00;2,00;69138,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 3 eixos";"Comercial";18816,00;3,00;56448,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 4 eixos";"Comercial";14047,00;4,00;56188,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 5 eixos";"Comercial";6852,00;5,00;34260,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 6 eixos";"Comercial";9096,00;6,00;54576,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 7 eixos";"Comercial";4831,00;7,00;33817,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 8 eixos";"Comercial";137,00;8,00;1096,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 9 eixos";"Comercial";1909,00;9,00;17181,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Moto";"Moto";21000,00;0,50;10500,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 2 eixos";"Passeio";385238,00;1,00;385238,00
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 3 eixos";"Passeio";3665,00;1,50;5497,50
"CONCEBRA";"01/05/2016";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 4 eixos";"Passeio";317,00;2,00;634,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 2 eixos";"Comercial";32771,00;2,00;65542,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 3 eixos";"Comercial";18847,00;3,00;56541,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 4 eixos";"Comercial";11012,00;4,00;44048,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 5 eixos";"Comercial";8709,00;5,00;43545,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 6 eixos";"Comercial";11627,00;6,00;69762,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 7 eixos";"Comercial";4750,00;7,00;33250,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 8 eixos";"Comercial";91,00;8,00;728,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 9 eixos";"Comercial";3249,00;9,00;29241,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1,00;10,00;10,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Moto";"Moto";21100,00;0,50;10550,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 2 eixos";"Passeio";388692,00;1,00;388692,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 3 eixos";"Passeio";3676,00;1,50;5514,00
"CONCEBRA";"01/05/2016";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 4 eixos";"Passeio";321,00;2,00;642,00
"CONCEBRA";"01/05/2016";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 2 eixos";"Comercial";15428,00;2,00;30856,00
"CONCEBRA";"01/05/2016";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 3 eixos";"Comercial";13480,00;3,00;40440,00
"CONCEBRA";"01/05/2016";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 4 eixos";"Comercial";13102,00;4,00;52408,00
"CONCEBRA";"01/05/2016";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 5 eixos";"Comercial";7827,00;5,00;39135,00
"CONCEBRA";"01/05/2016";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 6 eixos";"Comercial";9706,00;6,00;58236,00
"CONCEBRA";"01/05/2016";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 7 eixos";"Comercial";2714,00;7,00;18998,00
"CONCEBRA";"01/05/2016";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 8 eixos";"Comercial";89,00;8,00;712,00
"CONCEBRA";"01/05/2016";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 9 eixos";"Comercial";1032,00;9,00;9288,00
