concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"CONCEBRA";"01/05/2019";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 7 eixos";"Comercial";4696,00;7,00;32872,00
"CONCEBRA";"01/05/2019";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 8 eixos";"Comercial";89,00;8,00;712,00
"CONCEBRA";"01/05/2019";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 9 eixos";"Comercial";3861,00;9,00;34749,00
"CONCEBRA";"01/05/2019";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2019";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2019";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Moto";"Moto";539,00;0,50;269,50
"CONCEBRA";"01/05/2019";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 2 eixos";"Passeio";31023,00;1,00;31023,00
"CONCEBRA";"01/05/2019";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 3 eixos";"Passeio";313,00;1,50;469,50
"CONCEBRA";"01/05/2019";"Crescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 4 eixos";"Passeio";56,00;2,00;112,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 2 eixos";"Comercial";6628,00;2,00;13256,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 3 eixos";"Comercial";8238,00;3,00;24714,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 4 eixos";"Comercial";8125,00;4,00;32500,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 5 eixos";"Comercial";4118,00;5,00;20590,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 6 eixos";"Comercial";9470,00;6,00;56820,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 7 eixos";"Comercial";4710,00;7,00;32970,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 8 eixos";"Comercial";47,00;8,00;376,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 9 eixos";"Comercial";1315,00;9,00;11835,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Moto";"Moto";516,00;0,50;258,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 2 eixos";"Passeio";30887,00;1,00;30887,00
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 3 eixos";"Passeio";303,00;1,50;454,50
"CONCEBRA";"01/05/2019";"Decrescente";"P9 CAMPOS ALTOS";"N/I";"Veículo Passeio 4 eixos";"Passeio";54,00;2,00;108,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 2 eixos";"Comercial";19110,00;2,00;38220,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 3 eixos";"Comercial";11516,00;3,00;34548,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 4 eixos";"Comercial";8801,00;4,00;35204,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 5 eixos";"Comercial";3720,00;5,00;18600,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 6 eixos";"Comercial";4877,00;6,00;29262,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 7 eixos";"Comercial";2895,00;7,00;20265,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 8 eixos";"Comercial";48,00;8,00;384,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 9 eixos";"Comercial";1487,00;9,00;13383,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Moto";"Moto";6063,00;0,50;3031,50
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 2 eixos";"Passeio";192038,00;1,00;192038,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 3 eixos";"Passeio";1826,00;1,50;2739,00
"CONCEBRA";"01/06/2019";"Crescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 4 eixos";"Passeio";210,00;2,00;420,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 2 eixos";"Comercial";15112,00;2,00;30224,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 3 eixos";"Comercial";13751,00;3,00;41253,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 4 eixos";"Comercial";6285,00;4,00;25140,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 5 eixos";"Comercial";3562,00;5,00;17810,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 6 eixos";"Comercial";7261,00;6,00;43566,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 7 eixos";"Comercial";2107,00;7,00;14749,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 8 eixos";"Comercial";41,00;8,00;328,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 9 eixos";"Comercial";2138,00;9,00;19242,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Moto";"Moto";6070,00;0,50;3035,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 2 eixos";"Passeio";194473,00;1,00;194473,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 3 eixos";"Passeio";1864,00;1,50;2796,00
"CONCEBRA";"01/06/2019";"Decrescente";"P1 ALEXÂNIA";"N/I";"Veículo Passeio 4 eixos";"Passeio";212,00;2,00;424,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 2 eixos";"Comercial";3830,00;2,00;7660,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 3 eixos";"Comercial";5772,00;3,00;17316,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 4 eixos";"Comercial";4130,00;4,00;16520,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 5 eixos";"Comercial";2040,00;5,00;10200,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 6 eixos";"Comercial";5688,00;6,00;34128,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 7 eixos";"Comercial";2367,00;7,00;16569,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 8 eixos";"Comercial";32,00;8,00;256,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 9 eixos";"Comercial";1771,00;9,00;15939,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1,00;10,00;10,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Moto";"Moto";419,00;0,50;209,50
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Passeio 2 eixos";"Passeio";23821,00;1,00;23821,00
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Passeio 3 eixos";"Passeio";251,00;1,50;376,50
"CONCEBRA";"01/06/2019";"Crescente";"P10 PERDIZES";"N/I";"Veículo Passeio 4 eixos";"Passeio";30,00;2,00;60,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 2 eixos";"Comercial";4223,00;2,00;8446,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 3 eixos";"Comercial";4988,00;3,00;14964,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 4 eixos";"Comercial";3908,00;4,00;15632,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 5 eixos";"Comercial";1912,00;5,00;9560,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 6 eixos";"Comercial";5715,00;6,00;34290,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 7 eixos";"Comercial";2469,00;7,00;17283,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 8 eixos";"Comercial";25,00;8,00;200,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 9 eixos";"Comercial";917,00;9,00;8253,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Moto";"Moto";432,00;0,50;216,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Passeio 2 eixos";"Passeio";23570,00;1,00;23570,00
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Passeio 3 eixos";"Passeio";239,00;1,50;358,50
"CONCEBRA";"01/06/2019";"Decrescente";"P10 PERDIZES";"N/I";"Veículo Passeio 4 eixos";"Passeio";32,00;2,00;64,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 2 eixos";"Comercial";2169,00;2,00;4338,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 3 eixos";"Comercial";1770,00;3,00;5310,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 4 eixos";"Comercial";1580,00;4,00;6320,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 5 eixos";"Comercial";569,00;5,00;2845,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 6 eixos";"Comercial";1133,00;6,00;6798,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 7 eixos";"Comercial";921,00;7,00;6447,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 8 eixos";"Comercial";15,00;8,00;120,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 9 eixos";"Comercial";1206,00;9,00;10854,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";1,00;10,00;10,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Moto";"Moto";569,00;0,50;284,50
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 2 eixos";"Passeio";20712,00;1,00;20712,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 3 eixos";"Passeio";254,00;1,50;381,00
"CONCEBRA";"01/06/2019";"Crescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 4 eixos";"Passeio";20,00;2,00;40,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 2 eixos";"Comercial";1821,00;2,00;3642,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 3 eixos";"Comercial";1694,00;3,00;5082,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 4 eixos";"Comercial";1413,00;4,00;5652,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 5 eixos";"Comercial";1130,00;5,00;5650,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 6 eixos";"Comercial";1381,00;6,00;8286,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 7 eixos";"Comercial";1486,00;7,00;10402,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 8 eixos";"Comercial";24,00;8,00;192,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 9 eixos";"Comercial";1144,00;9,00;10296,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Moto";"Moto";554,00;0,50;277,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 2 eixos";"Passeio";20480,00;1,00;20480,00
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 3 eixos";"Passeio";245,00;1,50;367,50
"CONCEBRA";"01/06/2019";"Decrescente";"P11 CAMPO FLORIDO";"N/I";"Veículo Passeio 4 eixos";"Passeio";29,00;2,00;58,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 2 eixos";"Comercial";32715,00;2,00;65430,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 3 eixos";"Comercial";18258,00;3,00;54774,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 4 eixos";"Comercial";13758,00;4,00;55032,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 5 eixos";"Comercial";5817,00;5,00;29085,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 6 eixos";"Comercial";7649,00;6,00;45894,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 7 eixos";"Comercial";4316,00;7,00;30212,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 8 eixos";"Comercial";142,00;8,00;1136,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 9 eixos";"Comercial";2550,00;9,00;22950,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";2,00;10,00;20,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Moto";"Moto";20618,00;0,50;10309,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 2 eixos";"Passeio";389166,00;1,00;389166,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 3 eixos";"Passeio";3948,00;1,50;5922,00
"CONCEBRA";"01/06/2019";"Crescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 4 eixos";"Passeio";403,00;2,00;806,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 2 eixos";"Comercial";30808,00;2,00;61616,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 3 eixos";"Comercial";17786,00;3,00;53358,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 4 eixos";"Comercial";10534,00;4,00;42136,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 5 eixos";"Comercial";7120,00;5,00;35600,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 6 eixos";"Comercial";10436,00;6,00;62616,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 7 eixos";"Comercial";4036,00;7,00;28252,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 8 eixos";"Comercial";187,00;8,00;1496,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 9 eixos";"Comercial";3787,00;9,00;34083,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Moto";"Moto";20679,00;0,50;10339,50
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 2 eixos";"Passeio";389477,00;1,00;389477,00
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 3 eixos";"Passeio";4017,00;1,50;6025,50
"CONCEBRA";"01/06/2019";"Decrescente";"P2 GOIANÁPOLIS";"N/I";"Veículo Passeio 4 eixos";"Passeio";394,00;2,00;788,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 2 eixos";"Comercial";15027,00;2,00;30054,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 3 eixos";"Comercial";13594,00;3,00;40782,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 4 eixos";"Comercial";14231,00;4,00;56924,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 5 eixos";"Comercial";7252,00;5,00;36260,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 6 eixos";"Comercial";10165,00;6,00;60990,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 7 eixos";"Comercial";3297,00;7,00;23079,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 8 eixos";"Comercial";118,00;8,00;944,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 9 eixos";"Comercial";1566,00;9,00;14094,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";3,00;10,00;30,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Moto";"Moto";3419,00;0,50;1709,50
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Passeio 2 eixos";"Passeio";123134,00;1,00;123134,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Passeio 3 eixos";"Passeio";2014,00;1,50;3021,00
"CONCEBRA";"01/06/2019";"Crescente";"P3 PROF JAMIL";"N/I";"Veículo Passeio 4 eixos";"Passeio";202,00;2,00;404,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 2 eixos";"Comercial";12054,00;2,00;24108,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 3 eixos";"Comercial";14623,00;3,00;43869,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 4 eixos";"Comercial";10203,00;4,00;40812,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 5 eixos";"Comercial";9779,00;5,00;48895,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 6 eixos";"Comercial";16978,00;6,00;101868,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 7 eixos";"Comercial";4823,00;7,00;33761,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 8 eixos";"Comercial";150,00;8,00;1200,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 9 eixos";"Comercial";3792,00;9,00;34128,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Moto";"Moto";3434,00;0,50;1717,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Passeio 2 eixos";"Passeio";122566,00;1,00;122566,00
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Passeio 3 eixos";"Passeio";1949,00;1,50;2923,50
"CONCEBRA";"01/06/2019";"Decrescente";"P3 PROF JAMIL";"N/I";"Veículo Passeio 4 eixos";"Passeio";210,00;2,00;420,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 2 eixos";"Comercial";11113,00;2,00;22226,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 3 eixos";"Comercial";12299,00;3,00;36897,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 4 eixos";"Comercial";12949,00;4,00;51796,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 5 eixos";"Comercial";7190,00;5,00;35950,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 6 eixos";"Comercial";12514,00;6,00;75084,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 7 eixos";"Comercial";4376,00;7,00;30632,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 8 eixos";"Comercial";139,00;8,00;1112,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 9 eixos";"Comercial";2071,00;9,00;18639,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 10 eixos";"Comercial";0,00;10,00;0,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial Acima 10 eixos";"Comercial";3,00;10,00;30,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Moto";"Moto";2015,00;0,50;1007,50
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Passeio 2 eixos";"Passeio";72872,00;1,00;72872,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Passeio 3 eixos";"Passeio";746,00;1,50;1119,00
"CONCEBRA";"01/06/2019";"Crescente";"P4 ITUMBIARA";"N/I";"Veículo Passeio 4 eixos";"Passeio";121,00;2,00;242,00
"CONCEBRA";"01/06/2019";"Decrescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 2 eixos";"Comercial";9504,00;2,00;19008,00
"CONCEBRA";"01/06/2019";"Decrescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 3 eixos";"Comercial";12798,00;3,00;38394,00
"CONCEBRA";"01/06/2019";"Decrescente";"P4 ITUMBIARA";"N/I";"Veículo Comercial 4 eixos";"Comercial";12360,00;4,00;49440,00
